ProductID;CodOnline;Pret Rovision fara TVA;Pret Rovision cu TVA;Pret SillyCode;Profi;Nume;Descriere;Brand;Categorie Principala;Categorie Secundara;Status;Imagine;Imagini Secundare;Imagini
78838;SCP-50-24;85,68;105,3864;115,668;10,2816;Sursa in comutatie cu back-up - MEAN WELL;"Sursa in comutatie cu back-up.

Iesire 27,6 VDC ( reglabila +15%/-5% ) 1,6 A, protectie la suprasarcina/scurtcircuit,functie incarcare acumulator, in carcasa metalica de protectie.
<ul>
 	<li>Producator / model: <b>MEAN WELL</b></li>
 	<li>Iesire: <b>27 6 V DC (reglabila +15%/-5%) 1 6 A</b></li>
 	<li>Protectie: <b>la suprasarcina/scurtcircuit</b></li>
 	<li>Functie incarcare acumulator: <b>Da</b></li>
</ul>
<a href=https://rovision.ro/wp-content/uploads/2019/06/SCP-50-SPEC.pdf>Fisa tehnica </a>";MeanWell;Accesorii Montaj CCTV;Sursa alimentare cu back-up;instock;https://rovision.ro/wp-content/uploads/2019/06/img1439large-0.png;;https://rovision.ro/wp-content/uploads/2019/06/img1439large-0.png
78839;SCP-75-24;100,98;124,2054;136,323;12,1176;Sursa in comutatie cu back-up - MEAN WELL;"Sursa in comutatie cu back-up.

Iesire 27,6 VDC ( reglabila +15%/-5% ) 2,7 A, protectie la suprasarcina/scurtcircuit,functie incarcare acumulator, in carcasa metalica de protectie.
<ul>
 	<li>Model / producator: <b>MEAN WELL</b></li>
 	<li>Iesire: <b>27 6 V DC (reglabila +15%/-5%) 2 7 A</b></li>
 	<li>Protectie: <b>la suprasarcina/scurtcircuit</b></li>
 	<li>Functie incarcare acumulator: <b>Da</b></li>
</ul>
<a href=https://rovision.ro/wp-content/uploads/2019/06/SCP-75-24.pdf>Fisa tehnica</a>";MeanWell;Accesorii Montaj CCTV;Sursa alimentare cu back-up;instock;https://rovision.ro/wp-content/uploads/2021/06/27769_img1440large-0.png;https://rovision.ro/wp-content/uploads/2021/06/65499_img1440large.png;https://rovision.ro/wp-content/uploads/2021/06/27769_img1440large-0.png,https://rovision.ro/wp-content/uploads/2021/06/65499_img1440large.png
78841;HDMI-1;8,5;10,455;13,44;2,985;Cablu HDMI 1.5 metri HDMI-1;<p><strong>Cablul A+ High-Speed HDMI care poate fi utilizat pentru diferite tipuri de dispozitive cu port HDMI: sisteme supraveghere, calculatoare, laptop-uri, televizoare, monitoare, etc.</strong></p><br />Aplicatii: <b>Audio - Video</b><br />Mufa HDMI: <b>2x HDMI tata  tip A (19-pini  Single Link)</b><br />Lungime cablu: <b>1.5 metri</b><br />Mufa aurita: <b>DA</b><br />Versiune HDMI: <b>v1.4  19 pini</b><br />Transmisie: <b>3D  FULL HD</b><br />Standard: <b>HDMI™ Standard with Ethernet</b><br />;Rovision;Accesorii Montaj CCTV;Cablu hdmi;instock;https://rovision.ro/wp-content/uploads/2021/07/25797_img5038large.png;https://rovision.ro/wp-content/uploads/2021/07/65502_img5036large.png;https://rovision.ro/wp-content/uploads/2021/07/25797_img5038large.png,https://rovision.ro/wp-content/uploads/2021/07/65502_img5036large.png
78842;HDMI-3;9,56;11,7588;15,11;3,3512;Cablu HDMI 3 metri;"<h2>Cablu HDMI <a href=https://rovision.ro/produs/cablu-hdmi-3-metri/>3 metri</a></h2>
Cablu HDMI 3 metri A+ High-Speed HDMI care poate fi utilizat pentru diferite tipuri de dispozitive cu port HDMI: sisteme supraveghere, calculatoare, laptop-uri, televizoare, monitoare, etc.
<ul>
 	<li>Aplicatii: Audio - Video</li>
 	<li>Mufa HDMI: 2x HDMI tata tip A (19-pini Single Link)</li>
 	<li>Lungime cablu: 3 metri</li>
 	<li>Mufa aurita: DA</li>
 	<li>Manta cablu: Flexibil matlasata</li>
 	<li>Versiune HDMI: v1.4 19 pini</li>
 	<li>Filtru: din ferita anti-interferente pe ambele capete</li>
 	<li>Transmisie: 3D FULL HD</li>
 	<li>Standard: HDMIâ„¢ Standard with Ethernet</li>
</ul>";Rovision;Accesorii Montaj CCTV;Cablu hdmi;instock;https://rovision.ro/wp-content/uploads/2021/07/25786_img5038large-1.png;https://rovision.ro/wp-content/uploads/2021/07/65503_img5037large.png,https://rovision.ro/wp-content/uploads/2021/07/85492_25786_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/07/85493_65503_img5037large.png;https://rovision.ro/wp-content/uploads/2021/07/25786_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/07/65503_img5037large.png,https://rovision.ro/wp-content/uploads/2021/07/85492_25786_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/07/85493_65503_img5037large.png
78843;HDMI-5;11,69;14,3787;17,55;3,1713;Cablu HDMI 5 metri;"<h2>Cablu HDMI <a href=https://rovision.ro/produs/cablu-hdmi-5-metri/>5 metri</a></h2>
<div id=fade-container>
<div id=fade-content>

<strong>Cablul A+ High-Speed HDMI care poate fi utilizat pentru diferite tipuri de dispozitive cu port HDMI: sisteme supraveghere, calculatoare, laptop-uri, televizoare, monitoare, etc.</strong>

</div>
</div>
<div>
<h3>Specificatii</h3>
</div>
<table class=table table-light table-striped role=grid>
<tbody>
<tr>
<td>Aplicatii</td>
<td>Audio - Video</td>
</tr>
<tr>
<td>Mufa HDMI</td>
<td>2x HDMI tata, tip A (19-pini, Single Link)</td>
</tr>
<tr>
<td>Lungime cablu</td>
<td>5 metri</td>
</tr>
<tr>
<td>Mufa aurita</td>
<td>DA</td>
</tr>
<tr>
<td>Versiune HDMI</td>
<td>v1.4, 19 pini</td>
</tr>
<tr>
<td>Transmisie</td>
<td>3D, FULL HD</td>
</tr>
<tr>
<td>Standard</td>
<td>HDMI™ Standard with Ethernet</td>
</tr>
</tbody>
</table>";Rovision;Accesorii Montaj CCTV;Cablu hdmi;instock;https://rovision.ro/wp-content/uploads/2021/05/25787_img5038large-1.png;https://rovision.ro/wp-content/uploads/2021/07/65504_img5038large.png;https://rovision.ro/wp-content/uploads/2021/05/25787_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/07/65504_img5038large.png
78844;HDMI-10;28,69;35,2887;38,7315;3,4428;Cablu HDMI 10 metri;"<h2>Cablu HDMI <a href=https://rovision.ro/produs/cablu-hdmi-10-metri/>10 metri</a></h2>
Cablu HDMI 10 metri A+ High-Speed  care poate fi utilizat pentru diferite tipuri de dispozitive cu port HDMI: sisteme supraveghere, calculatoare, laptop-uri, televizoare, monitoare, etc.
<ul>
 	<li>Aplicatii: Audio - Video</li>
 	<li>Mufa HDMI: 2x HDMI tata tip A (19-pini Single Link)</li>
 	<li>Lungime cablu: 10 metri</li>
 	<li>Mufa aurita: DA</li>
 	<li>Manta cablu: Flexibil matlasata</li>
 	<li>Versiune HDMI: v1.4 19 pini</li>
 	<li>Filtru: din ferita anti-interferente pe ambele capete</li>
 	<li>Transmisie: 3D FULL HD</li>
 	<li>Standard: HDMIâ„¢ Standard with Ethernet</li>
</ul>";Rovision;Accesorii Montaj CCTV;Cablu hdmi;instock;https://rovision.ro/wp-content/uploads/2021/05/27771_img5038large-1.png;https://rovision.ro/wp-content/uploads/2021/07/65505_img5039large.png,https://rovision.ro/wp-content/uploads/2021/08/85496_27771_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/08/85497_65505_img5039large.png;https://rovision.ro/wp-content/uploads/2021/05/27771_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/07/65505_img5039large.png,https://rovision.ro/wp-content/uploads/2021/08/85496_27771_img5038large-1.png,https://rovision.ro/wp-content/uploads/2021/08/85497_65505_img5039large.png
78845;HDMI-15;43,56;53,5788;58,806;5,2272;Cablu HDMI 15 metri;"<h2>Cablu HDMI <a href=https://rovision.ro/produs/cablu-hdmi-15-metri/>15 metri</a></h2>
Cablu HDMI 15 metri A+ High-Speed  care poate fi utilizat pentru diferite tipuri de dispozitive cu port HDMI: sisteme supraveghere, calculatoare, laptop-uri, televizoare, monitoare, etc.
<ul>
 	<li>Aplicatii: Audio - Video</li>
 	<li>Mufa HDMI: 2x HDMI tata tip A (19-pini Single Link)</li>
 	<li>Lungime cablu: 15 metri</li>
 	<li>Mufa aurita: DA</li>
 	<li>Manta cablu: Flexibil matlasata</li>
 	<li>Versiune HDMI: v1.4 19 pini</li>
 	<li>Filtru: din ferita anti-interferente pe ambele capete</li>
 	<li>Transmisie: 3D FULL HD</li>
 	<li>Standard: HDMIâ„¢ Standard with Ethernet</li>
</ul>";Rovision;Accesorii Montaj CCTV;Cablu hdmi;instock;https://rovision.ro/wp-content/uploads/2021/07/25788_img5038large.png;https://rovision.ro/wp-content/uploads/2021/07/65506_img5040large.png,https://rovision.ro/wp-content/uploads/2021/07/85498_25788_img5038large.png,https://rovision.ro/wp-content/uploads/2021/07/85499_65506_img5040large.png;https://rovision.ro/wp-content/uploads/2021/07/25788_img5038large.png,https://rovision.ro/wp-content/uploads/2021/07/65506_img5040large.png,https://rovision.ro/wp-content/uploads/2021/07/85498_25788_img5038large.png,https://rovision.ro/wp-content/uploads/2021/07/85499_65506_img5040large.png
78850;UTP101P-HD;10,63;13,0749;14,3505;1,2756;Video balun pasiv HD pentru camerele HDCVI, HDTVI, AHD (set 2 buc.);"<p>Video balun pasiv HD pentru camerele HDCVI/HDTVI/AHD (pret/set 2 buc.) Video balun cu cablu pentru transmisie semnal video HD, 720P/1080P prin cablu UTP cat5e/6e; Distanta transmisie: :HDCVI: 370m(720P); 100m(1080P);AHD: 330m(720P/960P); 300m(1080P);HDTVI: 170m(720P); 150m(1080P); Analog: 500m; Protectie descarcari electrice (2Kv), protectie interferente, anti-static Dimensiuni: 35mm*19mm*15mm Greutate: 23 gr.</p><br />Model / producator: <b>UTEPO</b><br />Distanta transmisie: <b>HDCVI: 0?400m (720P/1080P); AHD: 0?300m (720P/960H); HDTVI: 0?100m (720P/1080P);</b><br />Dimensiuni: <b>35x19x15 mm</b><br />Greutate: <b>23 grame</b><br />Altele: <b>Protectie descarcari electrice (2Kv)   protectie interferente  anti-static</b><br />";Rovision;Accesorii Montaj CCTV;Video balun si mufe;instock;https://rovision.ro/wp-content/uploads/2019/06/img1122large-0.png;;https://rovision.ro/wp-content/uploads/2019/06/img1122large-0.png
78854;CAP-PICAP;14,88;18,3024;22,33;4,0276;Cleste economic pentru sertizat conectori de tip CAP SYSTEM;"<p>Cleste de sertizat si desface conectori de tip CAP. Model economic, usor de folosit.</p> <p>&nbsp;</p> <p> <p><strong>Tutoriale video</strong></p> <p>1 - Tutorial video pregatire cablu pentru sertizarea conectorului CaP SYSTEM</p> <p>2 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele economic CAP-PICAP</p> <p>3 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele profesional CAP-PROCAP</p> <p>&nbsp;</p> <p><br />Material: <b>Negru Nylon 66 + 50% fibra de sticla (rezistenta mecanica crescuta)</b><br />Greutate: <b>64 g</b><br />Ambalare: <b>1 buc.</b><br />Certificate: <b>CE â€“ RoHS</b><br />Tara de provenienta: <b>Italia</b><br />";Rovision;Accesorii Montaj CCTV;Unelte Montaj;instock;https://rovision.ro/wp-content/uploads/2019/06/img1132large-0.png;;https://rovision.ro/wp-content/uploads/2019/06/img1132large-0.png
78855;CAP-ProCaP;137,06;168,5838;185,031;16,4472;Cleste PROFESIONAL pentru sertizat conectori de tip CAP SYSTEM;"<p>Cleste profesional pentru sertizarea si desertizarea conectorilor de tip CAP</p> <p>&nbsp;</p> <p> <p><strong>Tutoriale video</strong></p> <p>1 - Tutorial video pregatire cablu pentru sertizarea conectorului CaP SYSTEM</p> <p>2 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele economic CAP-PICAP</p> <p>3 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele profesional CAP-PROCAP</p> <p>&nbsp;</p> <p><br />Material: <b>OTEL cu manere anti-alunecare de culoare gri si portocaliu</b><br />Greutate: <b>275 g</b><br />Ambalare: <b>1 buc.</b><br />Certificari: <b>CE â€“ RoHS</b><br />Tara de provenienta: <b>Italia</b><br />";Rovision;Accesorii Montaj CCTV;Unelte Montaj;instock;https://rovision.ro/wp-content/uploads/2019/06/img1133large-0.png;;https://rovision.ro/wp-content/uploads/2019/06/img1133large-0.png
78856;CAP-SPC;14,88;18,3024;20,088;1,7856;Decapator universal pentru cablu - CAP SYSTEM;"<p>Decapatorul universal SPC este simplu de utilizat datorita dimensiunilor reduse si aspectului sau ergonomic.</p> <p>&nbsp;</p> <p> <p><strong>Tutoriale video</strong></p> <p>1 - Tutorial video pregatire cablu pentru sertizarea conectorului CaP SYSTEM</p> <p>2 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele economic CAP-PICAP</p> <p>3 -&nbsp;Tutorial video sertizarea conectorului CaP SYSTEM cu clestele profesional CAP-PROCAP</p> <p>&nbsp;</p> <p><br />Material: <b>ABS gri inchis si portocaliu cu lame din OTEL</b><br />Ambalare: <b>1 buc.</b><br />Certificate: <b>CE â€“ RoHS</b><br />Tara de provenienta: <b>Italia</b><br />";Rovision;Accesorii Montaj CCTV;Accesorii supraveghere;instock;https://rovision.ro/wp-content/uploads/2021/07/27781_img1252large-0.png;https://rovision.ro/wp-content/uploads/2021/07/65534_img1252large.png,https://rovision.ro/wp-content/uploads/2021/07/65535_img1253large.png,https://rovision.ro/wp-content/uploads/2021/07/65536_img1254large.png;https://rovision.ro/wp-content/uploads/2021/07/27781_img1252large-0.png,https://rovision.ro/wp-content/uploads/2021/07/65534_img1252large.png,https://rovision.ro/wp-content/uploads/2021/07/65535_img1253large.png,https://rovision.ro/wp-content/uploads/2021/07/65536_img1254large.png
78857;WD10PURX;200,62;246,7626;270,837;24,0744;Hard disk 1TB - Western Digital PURPLE WD10PURX;"<h2>HDD Western Digital Surveillance Purple intern 1TB WD10PURZ</h2>
<strong>Caracteristici hard <strong>WD10PURZ</strong> :</strong>
<ul>
 	<li>Model/producator: Western Digital</li>
 	<li>Capacitate stocare: 1 TB</li>
 	<li>Buffer: 64 MB</li>
 	<li>Timp de acces: 2.9 ms</li>
 	<li>Interfata: SATA 3</li>
 	<li>Greutate: 500 g</li>
 	<li>Timp de acces Citire: 3.3 ms</li>
 	<li>Timp de acces Scriere: 3.3 ms</li>
 	<li>Consum (W) Scriere/citire: 3.3, Inactiv: 2.9, Repaus: 0.4</li>
</ul>
&nbsp;";Western Digital;Stocare CCTV;Card memorie si Hard Disk;instock;https://rovision.ro/wp-content/uploads/2019/06/img1343large-0.png;https://rovision.ro/wp-content/uploads/2019/06/Hdd-1Tb-WesternDigital.gif,https://rovision.ro/wp-content/uploads/2021/06/68833_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-2.jpg,https://rovision.ro/wp-content/uploads/2021/06/68834_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-1.jpg,https://rovision.ro/wp-content/uploads/2021/06/68835_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-0.jpg;https://rovision.ro/wp-content/uploads/2019/06/img1343large-0.png,https://rovision.ro/wp-content/uploads/2019/06/Hdd-1Tb-WesternDigital.gif,https://rovision.ro/wp-content/uploads/2021/06/68833_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-2.jpg,https://rovision.ro/wp-content/uploads/2021/06/68834_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-1.jpg,https://rovision.ro/wp-content/uploads/2021/06/68835_hdd-western-digital-surveillance-purple-intern-1tb-wd10purz-0.jpg
78868;MIC-K;24,37;29,9751;32,8995;2,9244;Microfon cu preamplificator;"Microfon cu preamplificator
Pentru suprafete de 50-100 metri patrati. Impedanta: 600ohm, Frecventa: 100hz~15Khz. Filtru de zgomot. Dimensiune: 81x39 mm. Tensiune alimentare: 6-14 V DC.

Model / producator: <b>OEM</b>
Distanta acoperire: <b>50-100 metri patrati</b>
Impedanta: <b>600 Ohm</b>
Frecventa: <b>100hz~15Khz</b>
Filtru de zgomot: <b>Incorporat</b>
Tensiune de alimentare: <b>6 ... 14 VDC</b>
";Rovision;Accesorii Montaj CCTV;Microfon supraveghere;instock;https://rovision.ro/wp-content/uploads/2019/06/img1780large-0.png;;https://rovision.ro/wp-content/uploads/2019/06/img1780large-0.png
78869;MIC-AGC;73,31;90,1713;98,9685;8,7972;Microfon CCTV de inalta fidelitate;"Microfon CCTV de inalta fidelitate
Pentru suprafete de 20-150 metri patrati. Impedanta: 600ohm, Frecventa: 100hz~16Khz. Filtru de zgomot, circuit AGC, omnidirectional. Dimensiune: 80x50x18 mm. Tensiune: 9-12 V DC.

Model / producator: <b>OEM</b>
Distanta acoperire: <b>20-150 metri patrati</b>
Impedanta: <b>600 Ohm</b>
Frecventa de lucru: <b>100hz~16Khz</b>
Filtru de zgomot: <b>Da</b>
Circuit AGC: <b>Da</b>
Omnidirectional: <b>Da</b>
Tensiune de alimentare: <b>9 ... 12 VDC</b>
Dimensiuni: <b>80 x 50 x 18 mm</b>
";Rovision;Accesorii Montaj CCTV;Microfon supraveghere;instock;https://rovision.ro/wp-content/uploads/2021/07/27793_img1781large-0.png;https://rovision.ro/wp-content/uploads/2021/07/65561_img1781large.png;https://rovision.ro/wp-content/uploads/2021/07/27793_img1781large-0.png,https://rovision.ro/wp-content/uploads/2021/07/65561_img1781large.png
78871;ST1000VX;200,62;246,7626;270,837;24,0744;Hard disk 1TB - Seagate Surveillance SKYHAWK  ST1000VX;<p>Hard disk 1TB, special conceput pentru sistemele de supraveghere video, cu utilizare 24/7.</p><br />Model / producator: <b>Seagate</b><br />Tip: <b>Surveillance (special pentru sisteme de supraveghere video)</b><br />Capacitate: <b>1 TB</b><br />Buffer: <b>64 MB</b><br />Timp de acces: <b>2.9 ms</b><br />Interfata: <b>SATA 3</b><br />Consum: <b>5.6W</b><br />Temperatura de operare: <b>0°C  ~ +70°C</b><br />Greutate: <b>cca. 400 g</b><br />;Seagate;Stocare CCTV;Card memorie si Hard Disk;instock;https://rovision.ro/wp-content/uploads/2021/05/25566_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-683.jpg;https://rovision.ro/wp-content/uploads/2021/05/25567_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-894.jpg,https://rovision.ro/wp-content/uploads/2021/05/25568_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-665.jpg,https://rovision.ro/wp-content/uploads/2021/05/65572_img5991large.png,https://rovision.ro/wp-content/uploads/2021/05/65573_img5991large.png,https://rovision.ro/wp-content/uploads/2021/05/65574_img2620large.png,https://rovision.ro/wp-content/uploads/2021/05/65575_img2620large.png;https://rovision.ro/wp-content/uploads/2021/05/25566_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-683.jpg,https://rovision.ro/wp-content/uploads/2021/05/25567_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-894.jpg,https://rovision.ro/wp-content/uploads/2021/05/25568_hard-disk-1-tera-hdd-sata-iii-seagate-pentru-dvr-skyhawk-surveillance-665.jpg,https://rovision.ro/wp-content/uploads/2021/05/65572_img5991large.png,https://rovision.ro/wp-content/uploads/2021/05/65573_img5991large.png,https://rovision.ro/wp-content/uploads/2021/05/65574_img2620large.png,https://rovision.ro/wp-content/uploads/2021/05/65575_img2620large.png
78872;ST2000VX;264,31;325,1013;356,8185;31,7172;Hard disk 2000GB - Seagate Surveillance SKYHAWK;"<h1>Hard disk 2000GB -Seagate Surveillance</h1>
Special conceput pentru sistemele de supraveghere video si utilizare 24/7.
<ul>
 	<li>Model / producator: <b>Seagate</b></li>
 	<li>Tip: <b> Surveillance (special pentru sisteme de supraveghere video)</b></li>
 	<li>Capacitate: <b>2 TB</b></li>
 	<li>Buffer: <b>64 MB</b></li>
 	<li>Timp de acces: <b>2.9 ms</b></li>
 	<li>Interfata: <b>SATA 3</b></li>
 	<li>Consum: <b>5.6W</b></li>
 	<li>Temperatura de operare: <b>0°C ~ +70°C</b></li>
 	<li>Greutate: <b>cca. 610 g</b></li>
</ul>";Seagate;Stocare CCTV;Card memorie si Hard Disk;instock;https://rovision.ro/wp-content/uploads/2021/05/27795_img2621large-0.png;https://rovision.ro/wp-content/uploads/2021/07/65576_img2623large.png,https://rovision.ro/wp-content/uploads/2021/07/65577_img2623large.png,https://rovision.ro/wp-content/uploads/2021/07/65578_img5992large.png,https://rovision.ro/wp-content/uploads/2021/07/65579_img5992large.png,https://rovision.ro/wp-content/uploads/2021/08/85548_27795_img2621large-0.png,https://rovision.ro/wp-content/uploads/2021/08/85549_65576_img2623large.png,https://rovision.ro/wp-content/uploads/2021/08/85550_65577_img2623large.png,https://rovision.ro/wp-content/uploads/2021/08/85551_65578_img5992large.png,https://rovision.ro/wp-content/uploads/2021/08/85552_65579_img5992large.png;https://rovision.ro/wp-content/uploads/2021/05/27795_img2621large-0.png,https://rovision.ro/wp-content/uploads/2021/07/65576_img2623large.png,https://rovision.ro/wp-content/uploads/2021/07/65577_img2623large.png,https://rovision.ro/wp-content/uploads/2021/07/65578_img5992large.png,https://rovision.ro/wp-content/uploads/2021/07/65579_img5992large.png,https://rovision.ro/wp-content/uploads/2021/08/85548_27795_img2621large-0.png,https://rovision.ro/wp-content/uploads/2021/08/85549_65576_img2623large.png,https://rovision.ro/wp-content/uploads/2021/08/85550_65577_img2623large.png,https://rovision.ro/wp-content/uploads/2021/08/85551_65578_img5992large.png,https://rovision.ro/wp-content/uploads/2021/08/85552_65579_img5992large.png
